Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,657124,-,-,-,29.41,-98.5,-6,201,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,GHI,DHI,DNI
2018,2,2,19,30,0,0,0
2018,2,2,20,30,0,0,0
2018,2,2,21,30,0,0,0
2018,2,2,22,30,0,0,0
2018,2,2,23,30,0,0,0
2018,2,3,0,30,0,0,0
2018,2,3,1,30,0,0,0
2018,2,3,2,30,0,0,0
2018,2,3,3,30,0,0,0
2018,2,3,4,30,0,0,0
2018,2,3,5,30,0,0,0
2018,2,3,6,30,0,0,0
2018,2,3,7,30,6,6,6
2018,2,3,8,30,72,72,2
2018,2,3,9,30,75,75,0
2018,2,3,10,30,56,56,0
2018,2,3,11,30,203,197,9
2018,2,3,12,30,196,190,9
2018,2,3,13,30,225,217,12
2018,2,3,14,30,175,173,3
2018,2,3,15,30,201,187,28
2018,2,3,16,30,199,113,255
2018,2,3,17,30,44,40,28
2018,2,3,18,30,0,0,0
2018,2,3,19,30,0,0,0
2018,2,3,20,30,0,0,0
2018,2,3,21,30,0,0,0
2018,2,3,22,30,0,0,0
2018,2,3,23,30,0,0,0
2018,2,4,0,30,0,0,0
2018,2,4,1,30,0,0,0
2018,2,4,2,30,0,0,0
2018,2,4,3,30,0,0,0
2018,2,4,4,30,0,0,0
2018,2,4,5,30,0,0,0
2018,2,4,6,30,0,0,0
2018,2,4,7,30,12,10,70
2018,2,4,8,30,167,68,438
2018,2,4,9,30,414,61,865
2018,2,4,10,30,592,68,946
2018,2,4,11,30,716,72,985
2018,2,4,12,30,773,74,1000
2018,2,4,13,30,756,74,992
2018,2,4,14,30,672,72,967
2018,2,4,15,30,525,67,914
2018,2,4,16,30,330,57,806
2018,2,4,17,30,118,37,556
2018,2,4,18,30,0,0,0
2018,2,4,19,30,0,0,0
2018,2,4,20,30,0,0,0
2018,2,4,21,30,0,0,0
2018,2,4,22,30,0,0,0
2018,2,4,23,30,0,0,0
2018,2,5,0,30,0,0,0
2018,2,5,1,30,0,0,0
2018,2,5,2,30,0,0,0
2018,2,5,3,30,0,0,0
2018,2,5,4,30,0,0,0
2018,2,5,5,30,0,0,0
2018,2,5,6,30,0,0,0
2018,2,5,7,30,17,15,86
2018,2,5,8,30,132,49,363
2018,2,5,9,30,66,66,0
2018,2,5,10,30,129,129,0
2018,2,5,11,30,188,185,5
2018,2,5,12,30,283,263,28
2018,2,5,13,30,445,335,159
2018,2,5,14,30,285,259,41
2018,2,5,15,30,390,177,422
2018,2,5,16,30,313,80,681
2018,2,5,17,30,110,48,416
2018,2,5,18,30,0,0,0
2018,2,5,19,30,0,0,0
2018,2,5,20,30,0,0,0
2018,2,5,21,30,0,0,0
2018,2,5,22,30,0,0,0
2018,2,5,23,30,0,0,0
2018,2,6,0,30,0,0,0
2018,2,6,1,30,0,0,0
2018,2,6,2,30,0,0,0
2018,2,6,3,30,0,0,0
2018,2,6,4,30,0,0,0
2018,2,6,5,30,0,0,0
2018,2,6,6,30,0,0,0
2018,2,6,7,30,2,2,0
2018,2,6,8,30,8,8,0
2018,2,6,9,30,26,26,0
2018,2,6,10,30,31,31,0
2018,2,6,11,30,42,42,0
2018,2,6,12,30,72,71,1
2018,2,6,13,30,174,168,8
2018,2,6,14,30,109,108,1
2018,2,6,15,30,98,97,1
2018,2,6,16,30,51,50,2
2018,2,6,17,30,38,37,9
2018,2,6,18,30,0,0,0
2018,2,6,19,30,0,0,0
2018,2,6,20,30,0,0,0
2018,2,6,21,30,0,0,0
2018,2,6,22,30,0,0,0
2018,2,6,23,30,0,0,0
2018,2,7,0,30,0,0,0
2018,2,7,1,30,0,0,0
2018,2,7,2,30,0,0,0
2018,2,7,3,30,0,0,0
2018,2,7,4,30,0,0,0
2018,2,7,5,30,0,0,0
2018,2,7,6,30,0,0,0
2018,2,7,7,30,6,6,0
2018,2,7,8,30,79,68,45
2018,2,7,9,30,29,29,0
2018,2,7,10,30,52,52,0
2018,2,7,11,30,158,157,1
2018,2,7,12,30,230,223,10
2018,2,7,13,30,241,231,15
2018,2,7,14,30,238,227,18
2018,2,7,15,30,158,156,3
2018,2,7,16,30,134,123,31
2018,2,7,17,30,30,30,2
2018,2,7,18,30,0,0,0
2018,2,7,19,30,0,0,0
2018,2,7,20,30,0,0,0
2018,2,7,21,30,0,0,0
2018,2,7,22,30,0,0,0
2018,2,7,23,30,0,0,0
2018,2,8,0,30,0,0,0
2018,2,8,1,30,0,0,0
2018,2,8,2,30,0,0,0
2018,2,8,3,30,0,0,0
2018,2,8,4,30,0,0,0
2018,2,8,5,30,0,0,0
2018,2,8,6,30,0,0,0
2018,2,8,7,30,16,13,93
2018,2,8,8,30,98,89,40
2018,2,8,9,30,187,166,51
2018,2,8,10,30,565,115,792
2018,2,8,11,30,550,267,423
2018,2,8,12,30,590,301,405
2018,2,8,13,30,660,207,644
2018,2,8,14,30,423,300,194
2018,2,8,15,30,240,214,51
2018,2,8,16,30,101,98,9
2018,2,8,17,30,61,45,104
2018,2,8,18,30,0,0,0
2018,2,8,19,30,0,0,0
2018,2,8,20,30,0,0,0
2018,2,8,21,30,0,0,0
2018,2,8,22,30,0,0,0
2018,2,8,23,30,0,0,0
2018,2,9,0,30,0,0,0
2018,2,9,1,30,0,0,0
2018,2,9,2,30,0,0,0
2018,2,9,3,30,0,0,0
2018,2,9,4,30,0,0,0
2018,2,9,5,30,0,0,0
2018,2,9,6,30,0,0,0
2018,2,9,7,30,2,2,0
2018,2,9,8,30,20,16,17
2018,2,9,9,30,45,45,0
2018,2,9,10,30,137,137,0
2018,2,9,11,30,201,196,7
2018,2,9,12,30,128,127,1
2018,2,9,13,30,183,180,4
2018,2,9,14,30,157,156,2
2018,2,9,15,30,116,115,2
2018,2,9,16,30,61,60,3
2018,2,9,17,30,8,8,0
2018,2,9,18,30,0,0,0
2018,2,9,19,30,0,0,0
2018,2,9,20,30,0,0,0
2018,2,9,21,30,0,0,0
2018,2,9,22,30,0,0,0
2018,2,9,23,30,0,0,0
2018,2,10,0,30,0,0,0
2018,2,10,1,30,0,0,0
2018,2,10,2,30,0,0,0
2018,2,10,3,30,0,0,0
2018,2,10,4,30,0,0,0
2018,2,10,5,30,0,0,0
2018,2,10,6,30,0,0,0
2018,2,10,7,30,6,6,10
2018,2,10,8,30,27,27,0
2018,2,10,9,30,108,106,5
2018,2,10,10,30,228,213,26
2018,2,10,11,30,192,189,5
2018,2,10,12,30,235,227,11
2018,2,10,13,30,167,163,6
2018,2,10,14,30,211,205,10
2018,2,10,15,30,166,162,7
2018,2,10,16,30,139,94,126
2018,2,10,17,30,125,45,484
2018,2,10,18,30,0,0,0
2018,2,10,19,30,0,0,0
2018,2,10,20,30,0,0,0
2018,2,10,21,30,0,0,0
2018,2,10,22,30,0,0,0
2018,2,10,23,30,0,0,0
2018,2,11,0,30,0,0,0
2018,2,11,1,30,0,0,0
2018,2,11,2,30,0,0,0
2018,2,11,3,30,0,0,0
2018,2,11,4,30,0,0,0
2018,2,11,5,30,0,0,0
2018,2,11,6,30,0,0,0
2018,2,11,7,30,25,20,127
2018,2,11,8,30,41,19,90
2018,2,11,9,30,94,91,8
2018,2,11,10,30,130,129,1
2018,2,11,11,30,128,127,1
2018,2,11,12,30,158,157,2
2018,2,11,13,30,134,133,2
2018,2,11,14,30,138,137,2
2018,2,11,15,30,140,134,12
2018,2,11,16,30,149,81,187
2018,2,11,17,30,127,53,440
2018,2,11,18,30,0,0,0
2018,2,11,19,30,0,0,0
2018,2,11,20,30,0,0,0
2018,2,11,21,30,0,0,0
2018,2,11,22,30,0,0,0
2018,2,11,23,30,0,0,0
2018,2,12,0,30,0,0,0
2018,2,12,1,30,0,0,0
2018,2,12,2,30,0,0,0
2018,2,12,3,30,0,0,0
2018,2,12,4,30,0,0,0
2018,2,12,5,30,0,0,0
2018,2,12,6,30,0,0,0
2018,2,12,7,30,29,20,202
2018,2,12,8,30,220,55,660
2018,2,12,9,30,430,73,821
2018,2,12,10,30,606,84,896
2018,2,12,11,30,726,92,927
2018,2,12,12,30,731,144,804
2018,2,12,13,30,387,332,76
2018,2,12,14,30,680,100,892
2018,2,12,15,30,534,96,825
2018,2,12,16,30,342,82,710
2018,2,12,17,30,132,53,462
2018,2,12,18,30,0,0,0
2018,2,12,19,30,0,0,0
2018,2,12,20,30,0,0,0
2018,2,12,21,30,0,0,0
2018,2,12,22,30,0,0,0
2018,2,12,23,30,0,0,0
2018,2,13,0,30,0,0,0
2018,2,13,1,30,0,0,0
2018,2,13,2,30,0,0,0
2018,2,13,3,30,0,0,0
2018,2,13,4,30,0,0,0
2018,2,13,5,30,0,0,0
2018,2,13,6,30,0,0,0
2018,2,13,7,30,5,5,0
2018,2,13,8,30,81,39,165
2018,2,13,9,30,61,61,0
2018,2,13,10,30,116,116,0
2018,2,13,11,30,102,101,1
2018,2,13,12,30,178,175,4
2018,2,13,13,30,202,194,11
2018,2,13,14,30,223,215,12
2018,2,13,15,30,86,86,0
2018,2,13,16,30,106,101,14
2018,2,13,17,30,36,36,0
2018,2,13,18,30,1,1,4
2018,2,13,19,30,0,0,0
2018,2,13,20,30,0,0,0
2018,2,13,21,30,0,0,0
2018,2,13,22,30,0,0,0
2018,2,13,23,30,0,0,0
2018,2,14,0,30,0,0,0
2018,2,14,1,30,0,0,0
2018,2,14,2,30,0,0,0
2018,2,14,3,30,0,0,0
2018,2,14,4,30,0,0,0
2018,2,14,5,30,0,0,0
2018,2,14,6,30,0,0,0
2018,2,14,7,30,3,3,0
2018,2,14,8,30,32,32,0
2018,2,14,9,30,80,80,0
2018,2,14,10,30,233,200,56
2018,2,14,11,30,217,211,8
2018,2,14,12,30,371,310,83
2018,2,14,13,30,500,256,336
2018,2,14,14,30,460,270,289
2018,2,14,15,30,490,131,667
2018,2,14,16,30,328,84,653
2018,2,14,17,30,132,50,464
2018,2,14,18,30,2,2,11
2018,2,14,19,30,0,0,0
2018,2,14,20,30,0,0,0
2018,2,14,21,30,0,0,0
2018,2,14,22,30,0,0,0
2018,2,14,23,30,0,0,0
2018,2,15,0,30,0,0,0
2018,2,15,1,30,0,0,0
2018,2,15,2,30,0,0,0
2018,2,15,3,30,0,0,0
2018,2,15,4,30,0,0,0
2018,2,15,5,30,0,0,0
2018,2,15,6,30,0,0,0
2018,2,15,7,30,33,23,186
2018,2,15,8,30,12,12,0
2018,2,15,9,30,41,41,0
2018,2,15,10,30,134,133,2
2018,2,15,11,30,205,199,8
2018,2,15,12,30,252,234,24
2018,2,15,13,30,200,194,8
2018,2,15,14,30,256,235,32
2018,2,15,15,30,275,226,91
2018,2,15,16,30,198,148,134
2018,2,15,17,30,71,54,92
2018,2,15,18,30,2,3,14
2018,2,15,19,30,0,0,0
2018,2,15,20,30,0,0,0
2018,2,15,21,30,0,0,0
2018,2,15,22,30,0,0,0
2018,2,15,23,30,0,0,0
2018,2,16,0,30,0,0,0
2018,2,16,1,30,0,0,0
2018,2,16,2,30,0,0,0
2018,2,16,3,30,0,0,0
2018,2,16,4,30,0,0,0
2018,2,16,5,30,0,0,0
2018,2,16,6,30,0,0,0
2018,2,16,7,30,28,22,109
2018,2,16,8,30,140,100,150
2018,2,16,9,30,258,194,143
2018,2,16,10,30,472,185,480
2018,2,16,11,30,500,330,243
2018,2,16,12,30,668,246,566
2018,2,16,13,30,550,333,295
2018,2,16,14,30,252,226,39
2018,2,16,15,30,171,164,12
2018,2,16,16,30,133,126,19
2018,2,16,17,30,63,38,135
2018,2,16,18,30,1,1,2
2018,2,16,19,30,0,0,0
2018,2,16,20,30,0,0,0
2018,2,16,21,30,0,0,0
2018,2,16,22,30,0,0,0
2018,2,16,23,30,0,0,0
2018,2,17,0,30,0,0,0
2018,2,17,1,30,0,0,0
2018,2,17,2,30,0,0,0
2018,2,17,3,30,0,0,0
2018,2,17,4,30,0,0,0
2018,2,17,5,30,0,0,0
2018,2,17,6,30,0,0,0
2018,2,17,7,30,14,12,32
2018,2,17,8,30,86,53,124
2018,2,17,9,30,178,100,171
2018,2,17,10,30,147,147,0
2018,2,17,11,30,185,182,4
2018,2,17,12,30,246,234,16
2018,2,17,13,30,407,345,84
2018,2,17,14,30,250,239,17
2018,2,17,15,30,220,201,34
2018,2,17,16,30,78,63,40
2018,2,17,17,30,19,19,0
2018,2,17,18,30,2,2,5
2018,2,17,19,30,0,0,0
2018,2,17,20,30,0,0,0
2018,2,17,21,30,0,0,0
2018,2,17,22,30,0,0,0
2018,2,17,23,30,0,0,0
2018,2,18,0,30,0,0,0
2018,2,18,1,30,0,0,0
2018,2,18,2,30,0,0,0
2018,2,18,3,30,0,0,0
2018,2,18,4,30,0,0,0
2018,2,18,5,30,0,0,0
2018,2,18,6,30,0,0,0
2018,2,18,7,30,31,24,109
2018,2,18,8,30,97,62,131
2018,2,18,9,30,27,27,0
2018,2,18,10,30,186,180,10
2018,2,18,11,30,125,124,1
2018,2,18,12,30,375,331,59
2018,2,18,13,30,637,271,493
2018,2,18,14,30,637,155,715
2018,2,18,15,30,308,225,150
2018,2,18,16,30,143,122,54
2018,2,18,17,30,46,46,0
2018,2,18,18,30,1,1,0
2018,2,18,19,30,0,0,0
2018,2,18,20,30,0,0,0
2018,2,18,21,30,0,0,0
2018,2,18,22,30,0,0,0
2018,2,18,23,30,0,0,0
2018,2,19,0,30,0,0,0
2018,2,19,1,30,0,0,0
2018,2,19,2,30,0,0,0
2018,2,19,3,30,0,0,0
2018,2,19,4,30,0,0,0
2018,2,19,5,30,0,0,0
2018,2,19,6,30,0,0,0
2018,2,19,7,30,11,11,0
2018,2,19,8,30,94,83,40
2018,2,19,9,30,174,155,41
2018,2,19,10,30,221,211,17
2018,2,19,11,30,306,280,37
2018,2,19,12,30,243,232,14
2018,2,19,13,30,246,221,34
2018,2,19,14,30,174,169,8
2018,2,19,15,30,180,165,27
2018,2,19,16,30,141,132,24
2018,2,19,17,30,43,42,7
2018,2,19,18,30,1,1,0
2018,2,19,19,30,0,0,0
2018,2,19,20,30,0,0,0
2018,2,19,21,30,0,0,0
2018,2,19,22,30,0,0,0
2018,2,19,23,30,0,0,0
2018,2,20,0,30,0,0,0
2018,2,20,1,30,0,0,0
2018,2,20,2,30,0,0,0
2018,2,20,3,30,0,0,0
2018,2,20,4,30,0,0,0
2018,2,20,5,30,0,0,0
2018,2,20,6,30,0,0,0
2018,2,20,7,30,8,8,0
2018,2,20,8,30,22,22,0
2018,2,20,9,30,26,26,0
2018,2,20,10,30,91,91,0
2018,2,20,11,30,97,97,0
2018,2,20,12,30,76,76,0
2018,2,20,13,30,159,157,3
2018,2,20,14,30,155,154,1
2018,2,20,15,30,84,84,0
2018,2,20,16,30,65,65,1
2018,2,20,17,30,62,55,34
2018,2,20,18,30,2,2,2
2018,2,20,19,30,0,0,0
2018,2,20,20,30,0,0,0
2018,2,20,21,30,0,0,0
2018,2,20,22,30,0,0,0
2018,2,20,23,30,0,0,0
2018,2,21,0,30,0,0,0
2018,2,21,1,30,0,0,0
2018,2,21,2,30,0,0,0
2018,2,21,3,30,0,0,0
2018,2,21,4,30,0,0,0
2018,2,21,5,30,0,0,0
2018,2,21,6,30,0,0,0
2018,2,21,7,30,34,25,122
2018,2,21,8,30,86,46,142
2018,2,21,9,30,86,86,0
2018,2,21,10,30,67,67,0
2018,2,21,11,30,99,98,1
2018,2,21,12,30,96,95,1
2018,2,21,13,30,107,104,4
2018,2,21,14,30,64,63,1
2018,2,21,15,30,167,159,14
2018,2,21,16,30,133,66,168
2018,2,21,17,30,144,67,387
2018,2,21,18,30,4,4,15
2018,2,21,19,30,0,0,0
2018,2,21,20,30,0,0,0
2018,2,21,21,30,0,0,0
2018,2,21,22,30,0,0,0
2018,2,21,23,30,0,0,0
2018,2,22,0,30,0,0,0
2018,2,22,1,30,0,0,0
2018,2,22,2,30,0,0,0
2018,2,22,3,30,0,0,0
2018,2,22,4,30,0,0,0
2018,2,22,5,30,0,0,0
2018,2,22,6,30,0,0,0
2018,2,22,7,30,6,6,4
2018,2,22,8,30,65,32,115
2018,2,22,9,30,48,48,0
2018,2,22,10,30,127,126,2
2018,2,22,11,30,161,160,2
2018,2,22,12,30,166,153,17
2018,2,22,13,30,138,136,2
2018,2,22,14,30,92,92,0
2018,2,22,15,30,112,112,0
2018,2,22,16,30,101,91,25
2018,2,22,17,30,74,71,17
2018,2,22,18,30,3,3,3
2018,2,22,19,30,0,0,0
2018,2,22,20,30,0,0,0
2018,2,22,21,30,0,0,0
2018,2,22,22,30,0,0,0
2018,2,22,23,30,0,0,0
2018,2,23,0,30,0,0,0
2018,2,23,1,30,0,0,0
2018,2,23,2,30,0,0,0
2018,2,23,3,30,0,0,0
2018,2,23,4,30,0,0,0
2018,2,23,5,30,0,0,0
2018,2,23,6,30,0,0,0
2018,2,23,7,30,12,11,15
2018,2,23,8,30,52,48,15
2018,2,23,9,30,46,46,0
2018,2,23,10,30,139,138,1
2018,2,23,11,30,89,89,0
2018,2,23,12,30,184,181,4
2018,2,23,13,30,204,199,7
2018,2,23,14,30,111,111,0
2018,2,23,15,30,104,104,0
2018,2,23,16,30,37,37,0
2018,2,23,17,30,25,21,18
2018,2,23,18,30,1,1,0
2018,2,23,19,30,0,0,0
2018,2,23,20,30,0,0,0
2018,2,23,21,30,0,0,0
2018,2,23,22,30,0,0,0
2018,2,23,23,30,0,0,0
2018,2,24,0,30,0,0,0
2018,2,24,1,30,0,0,0
2018,2,24,2,30,0,0,0
2018,2,24,3,30,0,0,0
2018,2,24,4,30,0,0,0
2018,2,24,5,30,0,0,0
2018,2,24,6,30,0,0,0
2018,2,24,7,30,10,10,0
2018,2,24,8,30,12,12,0
2018,2,24,9,30,30,30,0
2018,2,24,10,30,79,79,0
2018,2,24,11,30,72,72,0
2018,2,24,12,30,157,149,10
2018,2,24,13,30,309,276,43
2018,2,24,14,30,343,273,101
2018,2,24,15,30,224,195,50
2018,2,24,16,30,41,41,0
2018,2,24,17,30,26,26,0
2018,2,24,18,30,2,2,0
2018,2,24,19,30,0,0,0
2018,2,24,20,30,0,0,0
2018,2,24,21,30,0,0,0
2018,2,24,22,30,0,0,0
2018,2,24,23,30,0,0,0
2018,2,25,0,30,0,0,0
2018,2,25,1,30,0,0,0
2018,2,25,2,30,0,0,0
2018,2,25,3,30,0,0,0
2018,2,25,4,30,0,0,0
2018,2,25,5,30,0,0,0
2018,2,25,6,30,0,0,0
2018,2,25,7,30,21,19,22
2018,2,25,8,30,123,98,84
2018,2,25,9,30,349,169,371
2018,2,25,10,30,491,272,345
2018,2,25,11,30,498,340,215
2018,2,25,12,30,482,344,176
2018,2,25,13,30,652,281,482
2018,2,25,14,30,720,115,864
2018,2,25,15,30,579,100,830
2018,2,25,16,30,388,79,754
2018,2,25,17,30,171,55,554
2018,2,25,18,30,7,7,50
2018,2,25,19,30,0,0,0
2018,2,25,20,30,0,0,0
2018,2,25,21,30,0,0,0
2018,2,25,22,30,0,0,0
2018,2,25,23,30,0,0,0
2018,2,26,0,30,0,0,0
2018,2,26,1,30,0,0,0
2018,2,26,2,30,0,0,0
2018,2,26,3,30,0,0,0
2018,2,26,4,30,0,0,0
2018,2,26,5,30,0,0,0
2018,2,26,6,30,0,0,0
2018,2,26,7,30,48,33,163
2018,2,26,8,30,207,101,352
2018,2,26,9,30,253,208,91
2018,2,26,10,30,362,267,149
2018,2,26,11,30,491,354,185
2018,2,26,12,30,662,328,425
2018,2,26,13,30,816,132,884
2018,2,26,14,30,651,199,642
2018,2,26,15,30,539,144,681
2018,2,26,16,30,395,77,770
2018,2,26,17,30,108,76,149
2018,2,26,18,30,5,5,9
2018,2,26,19,30,0,0,0
2018,2,26,20,30,0,0,0
2018,2,26,21,30,0,0,0
2018,2,26,22,30,0,0,0
2018,2,26,23,30,0,0,0
2018,2,27,0,30,0,0,0
2018,2,27,1,30,0,0,0
2018,2,27,2,30,0,0,0
2018,2,27,3,30,0,0,0
2018,2,27,4,30,0,0,0
2018,2,27,5,30,0,0,0
2018,2,27,6,30,0,0,0
2018,2,27,7,30,15,15,0
2018,2,27,8,30,63,62,4
2018,2,27,9,30,64,64,0
2018,2,27,10,30,184,181,5
2018,2,27,11,30,286,260,35
2018,2,27,12,30,312,204,136
2018,2,27,13,30,163,160,4
2018,2,27,14,30,477,333,203
2018,2,27,15,30,250,228,37
2018,2,27,16,30,239,172,161
2018,2,27,17,30,125,78,218
2018,2,27,18,30,7,7,25
2018,2,27,19,30,0,0,0
2018,2,27,20,30,0,0,0
2018,2,27,21,30,0,0,0
2018,2,27,22,30,0,0,0
2018,2,27,23,30,0,0,0
2018,2,28,0,30,0,0,0
2018,2,28,1,30,0,0,0
2018,2,28,2,30,0,0,0
2018,2,28,3,30,0,0,0
2018,2,28,4,30,0,0,0
2018,2,28,5,30,0,0,0
2018,2,28,6,30,0,0,0
2018,2,28,7,30,48,30,186
2018,2,28,8,30,39,39,0
2018,2,28,9,30,53,53,0
2018,2,28,10,30,246,227,30
2018,2,28,11,30,249,238,15
2018,2,28,12,30,616,360,322
2018,2,28,13,30,762,179,746
2018,2,28,14,30,693,152,762
2018,2,28,15,30,550,137,704
2018,2,28,16,30,357,116,576
2018,2,28,17,30,139,76,290
2018,2,28,18,30,8,8,26
2018,2,28,19,30,0,0,0
2018,2,28,20,30,0,0,0
2018,2,28,21,30,0,0,0
2018,2,28,22,30,0,0,0
2018,2,28,23,30,0,0,0
2018,3,1,0,30,0,0,0
2018,3,1,1,30,0,0,0
2018,3,1,2,30,0,0,0
2018,3,1,3,30,0,0,0
2018,3,1,4,30,0,0,0
2018,3,1,5,30,0,0,0
2018,3,1,6,30,0,0,0
2018,3,1,7,30,74,32,408
2018,3,1,8,30,293,57,751
2018,3,1,9,30,514,68,887
2018,3,1,10,30,698,76,953
2018,3,1,11,30,820,82,980
2018,3,1,12,30,797,196,753
2018,3,1,13,30,734,241,628
2018,3,1,14,30,660,208,633
2018,3,1,15,30,446,191,432
2018,3,1,16,30,355,118,561
2018,3,1,17,30,161,68,422
2018,3,1,18,30,8,8,26
2018,3,1,19,30,0,0,0
2018,3,1,20,30,0,0,0
2018,3,1,21,30,0,0,0
2018,3,1,22,30,0,0,0
2018,3,1,23,30,0,0,0
2018,3,2,0,30,0,0,0
2018,3,2,1,30,0,0,0
2018,3,2,2,30,0,0,0
2018,3,2,3,30,0,0,0
2018,3,2,4,30,0,0,0
2018,3,2,5,30,0,0,0
2018,3,2,6,30,0,0,0
2018,3,2,7,30,60,38,210
2018,3,2,8,30,163,95,212
2018,3,2,9,30,250,201,96
2018,3,2,10,30,408,277,200
2018,3,2,11,30,792,110,900
2018,3,2,12,30,786,197,734
2018,3,2,13,30,800,152,821
2018,3,2,14,30,515,295,306
2018,3,2,15,30,545,141,681
2018,3,2,16,30,335,128,488
2018,3,2,17,30,180,58,547
2018,3,2,18,30,11,10,71
2018,3,2,19,30,0,0,0
2018,3,2,20,30,0,0,0
2018,3,2,21,30,0,0,0
2018,3,2,22,30,0,0,0
2018,3,2,23,30,0,0,0
2018,3,3,0,30,0,0,0
2018,3,3,1,30,0,0,0
2018,3,3,2,30,0,0,0
2018,3,3,3,30,0,0,0
2018,3,3,4,30,0,0,0
2018,3,3,5,30,0,0,0
2018,3,3,6,30,0,0,0
2018,3,3,7,30,24,17,59
2018,3,3,8,30,44,44,0
2018,3,3,9,30,166,154,24
2018,3,3,10,30,368,302,100
2018,3,3,11,30,189,181,10
2018,3,3,12,30,307,272,43
2018,3,3,13,30,178,175,4
2018,3,3,14,30,146,145,2
2018,3,3,15,30,173,163,16
2018,3,3,16,30,81,73,18
2018,3,3,17,30,23,19,17
2018,3,3,18,30,1,1,0
2018,3,3,19,30,0,0,0
2018,3,3,20,30,0,0,0
2018,3,3,21,30,0,0,0
2018,3,3,22,30,0,0,0
2018,3,3,23,30,0,0,0
2018,3,4,0,30,0,0,0
2018,3,4,1,30,0,0,0
2018,3,4,2,30,0,0,0
2018,3,4,3,30,0,0,0
2018,3,4,4,30,0,0,0
2018,3,4,5,30,0,0,0
2018,3,4,6,30,0,0,0
2018,3,4,7,30,78,37,356
2018,3,4,8,30,58,58,0
2018,3,4,9,30,219,141,151
2018,3,4,10,30,653,114,810
2018,3,4,11,30,514,343,223
2018,3,4,12,30,446,376,86
2018,3,4,13,30,318,296,27
2018,3,4,14,30,268,246,31
2018,3,4,15,30,400,253,245
2018,3,4,16,30,238,145,215
2018,3,4,17,30,136,83,233
2018,3,4,18,30,7,7,10
2018,3,4,19,30,0,0,0
2018,3,4,20,30,0,0,0
2018,3,4,21,30,0,0,0
2018,3,4,22,30,0,0,0
2018,3,4,23,30,0,0,0
2018,3,5,0,30,0,0,0
2018,3,5,1,30,0,0,0
2018,3,5,2,30,0,0,0
2018,3,5,3,30,0,0,0
2018,3,5,4,30,0,0,0
2018,3,5,5,30,0,0,0
2018,3,5,6,30,0,0,0
2018,3,5,7,30,28,19,78
2018,3,5,8,30,66,66,1
2018,3,5,9,30,82,82,0
2018,3,5,10,30,126,126,0
2018,3,5,11,30,241,198,56
2018,3,5,12,30,793,172,762
2018,3,5,13,30,737,222,643
2018,3,5,14,30,490,302,258
2018,3,5,15,30,263,233,49
2018,3,5,16,30,228,171,131
2018,3,5,17,30,91,85,25
2018,3,5,18,30,6,6,0
2018,3,5,19,30,0,0,0
2018,3,5,20,30,0,0,0
2018,3,5,21,30,0,0,0
2018,3,5,22,30,0,0,0
2018,3,5,23,30,0,0,0
2018,3,6,0,30,0,0,0
2018,3,6,1,30,0,0,0
2018,3,6,2,30,0,0,0
2018,3,6,3,30,0,0,0
2018,3,6,4,30,0,0,0
2018,3,6,5,30,0,0,0
2018,3,6,6,30,0,0,0
2018,3,6,7,30,55,31,191
2018,3,6,8,30,141,118,67
2018,3,6,9,30,356,215,269
2018,3,6,10,30,591,214,560
2018,3,6,11,30,851,83,992
2018,3,6,12,30,908,83,1008
2018,3,6,13,30,892,81,1008
2018,3,6,14,30,801,82,983
2018,3,6,15,30,645,79,934
2018,3,6,16,30,364,129,538
2018,3,6,17,30,158,73,361
2018,3,6,18,30,10,9,37
2018,3,6,19,30,0,0,0
2018,3,6,20,30,0,0,0
2018,3,6,21,30,0,0,0
2018,3,6,22,30,0,0,0
2018,3,6,23,30,0,0,0
2018,3,7,0,30,0,0,0
2018,3,7,1,30,0,0,0
2018,3,7,2,30,0,0,0
2018,3,7,3,30,0,0,0
2018,3,7,4,30,0,0,0
2018,3,7,5,30,0,0,0
2018,3,7,6,30,0,0,0
2018,3,7,7,30,103,35,536
2018,3,7,8,30,334,55,820
2018,3,7,9,30,560,67,933
2018,3,7,10,30,744,73,989
2018,3,7,11,30,869,80,1014
2018,3,7,12,30,921,84,1018
2018,3,7,13,30,902,84,1013
